ad_plan_id,ad_plan_name,id,ag_group_name,spent,SUM из shows,SUM из clicks,total_leads,potential_leads,target_leads,revenue,add_target,CR,CPA
8940505,-комфорт- Публицист / Пушкино / Предельная,108657688,Пушкино рядом / Предельная+интерес,117.0,9128,15,0,0,0,0.0,0,,
8940505,-комфорт- Публицист / Пушкино / Предельная,108344205,все кроме вк и ок,56.0,2561,3,0,0,0,0.0,0,,
8940505,-комфорт- Публицист / Пушкино / Предельная,108344201,гео Пушкино 5км,0.0,12,0,0,0,0,0.0,0,,
9111226,-комфорт- ПИК / Бунинская набережная *,108918927,Котлован,40630.0,306260,1112,54,17,13,106583.0,0,24.0,3125.0
9111226,-комфорт- ПИК / Бунинская набережная *,109553027,Копия Котлован,20203.0,100362,439,33,9,8,64808.0,0,24.0,2525.0
9111226,-комфорт- ПИК / Бунинская набережная *,108815486,Широко / Гео жк 3км / Клипы+лента,13622.0,104824,331,18,7,7,74092.0,0,39.0,1946.0
9111226,-комфорт- ПИК / Бунинская набережная *,108871127,Клип 1,9809.0,56664,130,8,1,1,8775.0,0,13.0,9809.0
9111226,-комфорт- ПИК / Бунинская набережная *,108897057,новые квартиры,3945.0,19384,86,2,0,0,0.0,0,0.0,
9111226,-комфорт- ПИК / Бунинская набережная *,109641589,Копия_1 Копия Котлован,3715.0,22126,78,1,0,0,0.0,0,0.0,
9111226,-комфорт- ПИК / Бунинская набережная *,108906131,Новый клип,2628.0,15829,25,1,1,1,8775.0,0,100.0,2628.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108494592,Новое крео,24242.0,187964,505,20,4,3,26258.0,0,15.0,8081.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108686467,Новое крео / Предельная,17487.0,155398,396,18,4,3,26292.0,0,17.0,5829.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108380683,Новое крео / Широко / Гео жк 5 км / Клип,10997.0,84797,164,14,5,6,50408.0,0,43.0,1833.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108607839,Новое крео / Предельная,9038.0,68105,224,9,2,1,8775.0,0,11.0,9038.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244299,Широко / Гео жк 5 км,7121.0,50984,112,14,5,5,43225.0,0,36.0,1424.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244293,копия Широко / Гео жк 5 км,5114.0,38153,85,13,6,5,52046.0,0,38.0,1023.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244297,копия Новое крео / Широко / Гео жк 5 км / Клип,5110.0,35001,87,11,8,7,57867.0,0,64.0,730.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244294,копия КСН / Гео жк 7 км,4642.0,34192,93,10,2,2,17550.0,0,20.0,2321.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244295,копия копия Клики  / Гео жк 7 км,3291.0,16729,53,9,5,5,42508.0,0,56.0,658.0
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244298,копия Планировка / Широко / Гео жк 5 км / Клип,3056.0,24741,64,3,1,0,0.0,0,0.0,
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108380660,Клики  / Гео жк 7 км,1738.0,8290,20,1,0,0,0.0,0,0.0,
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108638545,Новое крео / Предельная,1174.0,9312,23,3,0,0,0.0,0,0.0,
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244296,копия копия 500м,1060.0,9206,15,0,0,0,0.0,0,,
8906221,-комфорт- ПИК /  ЖК Бутово парк 2 / Дом сдан,108244292,копия Новое крео / Широко / Гео жк 5 км / Клип,292.0,2612,7,0,0,0,0.0,0,,
